"﻿""Date""",Price,Open,High,Low,Vol.,Change %
"Jun 29, 2020",2680.38,2690.01,2696.8,2630.08,4.22M,-0.46%
"Jun 30, 2020",2758.82,2685.07,2769.63,2675.03,3.77M,2.93%
"Jul 01, 2020",2878.7,2757.99,2895,2754,6.36M,4.35%
"Jul 02, 2020",2890.3,2912.01,2955.56,2871.1,6.59M,0.40%
"Jul 06, 2020",3057.04,2934.97,3059.88,2930,6.88M,5.77%
"Jul 07, 2020",3000.12,3058.55,3069.55,2990,5.26M,-1.86%
"Jul 08, 2020",3081.11,3022.61,3083.97,3012.43,5.04M,2.70%
"Jul 09, 2020",3182.63,3115.99,3193.88,3074,6.39M,3.29%
"Jul 10, 2020",3200,3191.76,3215,3135.7,5.49M,0.55%
"Jul 13, 2020",3104,3251.06,3344.29,3068.39,7.72M,-3.00%
"Jul 14, 2020",3084,3089,3127.38,2950,7.23M,-0.64%
"Jul 15, 2020",3008.87,3080.23,3098.35,2973.18,5.79M,-2.44%
"Jul 16, 2020",2999.9,2971.06,3032,2918.23,6.39M,-0.30%
"Jul 17, 2020",2961.97,3009,3024,2948.45,4.76M,-1.26%
"Jul 20, 2020",3196.84,3000.2,3201.36,2994.02,7.60M,7.93%
"Jul 21, 2020",3138.29,3232.49,3240.58,3105.72,6.13M,-1.83%
"Jul 22, 2020",3099.91,3125,3150,3065.26,4.10M,-1.22%
"Jul 23, 2020",2986.55,3098.27,3098.27,2970,5.66M,-3.66%
"Jul 24, 2020",3008.91,2930,3031.58,2888,5.63M,0.75%
"Jul 27, 2020",3055.21,3062,3098,3015.77,4.17M,1.54%
"Jul 28, 2020",3000.33,3054.27,3077.09,2995.76,3.13M,-1.80%
"Jul 29, 2020",3033.53,3030.99,3039.16,2996.77,2.97M,1.11%
"Jul 30, 2020",3051.88,3014,3092,3005,6.13M,0.60%
"Jul 31, 2020",3164.68,3244,3246.82,3151,8.08M,3.70%
"Aug 03, 2020",3111.89,3180.51,3184,3104,5.07M,-1.67%
"Aug 04, 2020",3138.83,3101.21,3167.24,3101.21,4.69M,0.87%
"Aug 05, 2020",3205.03,3143.77,3213.59,3127.3,3.93M,2.11%
"Aug 06, 2020",3225,3194.36,3247.47,3165.43,3.94M,0.62%
"Aug 07, 2020",3167.46,3224.01,3240.81,3140.67,3.94M,-1.78%
"Aug 10, 2020",3148.16,3170.31,3172.51,3101.52,3.17M,-0.61%
"Aug 11, 2020",3080.67,3113.2,3159.22,3073,3.72M,-2.14%
"Aug 12, 2020",3162.24,3108,3174.39,3101.42,3.53M,2.65%
"Aug 13, 2020",3161.02,3182.99,3217.52,3155,3.15M,-0.04%
"Aug 14, 2020",3148.02,3178.18,3178.24,3120,2.75M,-0.41%
"Aug 17, 2020",3182.41,3173.12,3194.97,3154.18,2.69M,1.09%
"Aug 18, 2020",3312.49,3212,3320,3205.82,5.35M,4.09%
"Aug 19, 2020",3260.48,3303.01,3315.9,3256,4.19M,-1.57%
"Aug 20, 2020",3297.37,3252,3312.62,3238,3.33M,1.13%
"Aug 21, 2020",3284.72,3295,3314.4,3275.39,3.58M,-0.38%
"Aug 24, 2020",3307.46,3310.15,3380.32,3257.56,4.67M,0.69%
"Aug 25, 2020",3346.49,3294.99,3357.4,3267,3.99M,1.18%
"Aug 26, 2020",3441.85,3351.11,3451.74,3344.57,6.51M,2.85%
"Aug 27, 2020",3400,3450.05,3453,3378,4.26M,-1.22%
"Aug 28, 2020",3401.8,3423,3433.37,3386.5,2.90M,0.05%
"Aug 31, 2020",3450.96,3408.99,3495,3405,4.19M,1.45%
"Sep 01, 2020",3499.12,3489.58,3513.87,3467,3.48M,1.40%
"Sep 02, 2020",3531.45,3547,3552.25,3486.68,3.93M,0.92%
"Sep 03, 2020",3368,3485,3488.41,3303,8.16M,-4.63%
"Sep 04, 2020",3294.62,3318,3381.5,3111.13,8.78M,-2.18%
"Sep 08, 2020",3149.84,3144,3250.84,3130,6.09M,-4.39%
"Sep 09, 2020",3268.61,3202.99,3303.18,3185,5.19M,3.77%
"Sep 10, 2020",3175.11,3307.22,3349.89,3170.55,5.33M,-2.86%
"Sep 11, 2020",3116.22,3208.69,3217.34,3083.98,5.09M,-1.85%
"Sep 14, 2020",3102.97,3172.94,3187.39,3096,4.53M,-0.43%
"Sep 15, 2020",3156.13,3136.16,3175.02,3108.92,4.02M,1.71%
"Sep 16, 2020",3078.1,3179.99,3187.24,3074.15,4.53M,-2.47%
"Sep 17, 2020",3008.73,3009.25,3029.43,2972.55,6.45M,-2.25%
"Sep 18, 2020",2954.91,3031.74,3037.8,2905.54,8.89M,-1.79%
"Sep 21, 2020",2960.47,2906.5,2962,2871,6.12M,0.19%
"Sep 22, 2020",3128.99,3033.84,3133.99,3000.2,6.95M,5.69%
"Sep 23, 2020",2999.86,3120.43,3127,2992.38,5.65M,-4.13%
"Sep 24, 2020",3019.79,2977.79,3069.3,2965,5.53M,0.66%
"Sep 25, 2020",3095.13,3054.86,3101.54,2999,4.62M,2.49%
"Sep 28, 2020",3174.05,3148.85,3175.04,3117.17,4.22M,2.55%
"Sep 29, 2020",3144.88,3175.39,3188.26,3132.54,3.50M,-0.92%
"Sep 30, 2020",3148.73,3141.14,3212.88,3133.99,4.90M,0.12%
"Oct 01, 2020",3221.26,3208,3224,3172,4.97M,2.30%
"Oct 02, 2020",3125,3153.63,3195.8,3123,5.61M,-2.99%
"Oct 05, 2020",3199.2,3145.84,3202.53,3140.85,3.78M,2.37%
"Oct 06, 2020",3099.96,3165,3182,3090,5.09M,-3.10%
"Oct 07, 2020",3195.69,3135,3200,3132.39,4.31M,3.09%
"Oct 08, 2020",3190.55,3224.99,3233.29,3174.99,3.17M,-0.16%
"Oct 09, 2020",3286.65,3210,3288.99,3197.83,4.91M,3.01%
"Oct 12, 2020",3442.93,3349.94,3496.24,3339.55,8.36M,4.75%
"Oct 13, 2020",3443.63,3467.99,3492.38,3424.22,5.74M,0.02%
"Oct 14, 2020",3363.71,3447,3464.88,3340,5.83M,-2.32%
"Oct 15, 2020",3338.65,3292.01,3355.88,3280,5.22M,-0.75%
"Oct 16, 2020",3272.71,3363.23,3399.66,3160,6.47M,-1.98%
"Oct 19, 2020",3207.21,3298.84,3327.5,3193,5.22M,-2.00%
"Oct 20, 2020",3217.01,3219.5,3265.04,3193.86,4.51M,0.31%
"Oct 21, 2020",3184.94,3210.13,3232.24,3160,4.59M,-1.00%
"Oct 22, 2020",3176.4,3189.87,3198,3122.25,4.21M,-0.27%
"Oct 23, 2020",3204.4,3191,3205.33,3140,3.47M,0.88%
"Oct 26, 2020",3207.04,3196.02,3281.42,3153.54,5.90M,0.08%
"Oct 27, 2020",3286.33,3223,3291.18,3212.26,4.29M,2.47%
"Oct 28, 2020",3162.78,3248.72,3264.02,3162.78,5.59M,-3.76%
"Oct 29, 2020",3211.01,3201.27,3257.25,3164,6.60M,1.52%
"Oct 30, 2020",3036.15,3157.75,3167,3019,8.40M,-5.45%
"Nov 02, 2020",3004.48,3061.74,3079.71,2950.12,7.26M,-1.04%
"Nov 03, 2020",3048.41,3018.53,3074.9,2980.98,4.90M,1.46%
"Nov 04, 2020",3241.16,3159.99,3244.85,3139.73,6.84M,6.32%
"Nov 05, 2020",3322,3318.33,3365.52,3291.19,5.79M,2.49%
"Nov 06, 2020",3311.37,3304.64,3322,3232,4.65M,-0.32%
"Nov 09, 2020",3143.74,3226.28,3288.45,3115,7.19M,-5.06%
"Nov 10, 2020",3035.02,3097.72,3112.67,3020,6.59M,-3.46%
"Nov 11, 2020",3137.39,3061.93,3138.72,3051.93,4.37M,3.37%
"Nov 12, 2020",3110.28,3150.39,3175,3086.84,4.37M,-0.86%
"Nov 13, 2020",3128.81,3122,3141.72,3085.39,3.76M,0.60%
"Nov 16, 2020",3131.06,3095.59,3140.22,3076.14,3.81M,0.07%
"Nov 17, 2020",3135.66,3182.71,3182.71,3135.29,3.44M,0.15%
"Nov 18, 2020",3105.46,3130.05,3139.99,3105.46,2.92M,-0.96%
"Nov 19, 2020",3117.02,3104.44,3125,3082.28,3.01M,0.37%
"Nov 20, 2020",3099.4,3117.02,3132.89,3098.05,3.38M,-0.57%
"Nov 23, 2020",3098.39,3117.97,3139.11,3066.38,4.71M,-0.03%
"Nov 24, 2020",3118.06,3101.22,3133.63,3087.55,3.60M,0.63%
"Nov 25, 2020",3185.07,3141.5,3198,3141.5,3.79M,2.15%
"Nov 27, 2020",3195.34,3211.26,3216.19,3190.05,2.39M,0.32%
"Nov 30, 2020",3168.04,3208.48,3228.39,3125.55,4.01M,-0.85%
"Dec 01, 2020",3220.08,3188.5,3248.95,3157.18,4.49M,1.64%
"Dec 02, 2020",3203.53,3220.33,3231.02,3174,3.13M,-0.51%
"Dec 03, 2020",3186.73,3203.84,3228.58,3181.66,2.89M,-0.52%
"Dec 04, 2020",3162.58,3198.21,3198.21,3158.76,2.91M,-0.76%
"Dec 07, 2020",3158,3155.59,3180,3142.95,2.75M,-0.14%
"Dec 08, 2020",3177.29,3156.04,3184.13,3120.33,3.29M,0.61%
"Dec 09, 2020",3104.2,3167.5,3169.47,3088,4.10M,-2.30%
"Dec 10, 2020",3101.49,3090,3142,3077,3.03M,-0.09%
"Dec 11, 2020",3116.42,3096.66,3118.67,3072.82,3.06M,0.48%
"Dec 14, 2020",3156.97,3138,3190.47,3128.72,4.16M,1.30%
"Dec 15, 2020",3165.12,3178.16,3188,3130.73,3.32M,0.26%
"Dec 16, 2020",3240.96,3176.01,3247,3163.68,4.39M,2.40%
"Dec 17, 2020",3236.08,3246.5,3263.51,3221,3.47M,-0.15%
"Dec 18, 2020",3201.65,3243.99,3249.42,3171.6,6.00M,-1.06%
"Dec 21, 2020",3206.18,3197.77,3226.19,3167.5,3.84M,0.14%
"Dec 22, 2020",3206.52,3201.48,3218.45,3180.92,2.38M,0.01%
"Dec 23, 2020",3185.27,3204.49,3210,3185,2.09M,-0.66%
"Dec 24, 2020",3172.69,3193.9,3202,3169,1.45M,-0.39%
"Dec 28, 2020",3283.96,3192.9,3303.55,3173.08,5.69M,3.51%
"Dec 29, 2020",3322,3311,3350,3282.54,4.87M,1.16%
"Dec 30, 2020",3285.85,3340,3341.13,3283,3.21M,-1.09%
"Dec 31, 2020",3256.93,3275,3282.92,3241.2,2.96M,-0.88%
"Jan 04, 2021",3186.63,3266.26,3270.91,3145,4.41M,-2.16%
"Jan 05, 2021",3218.51,3171.07,3223.38,3166.01,2.66M,1.00%
"Jan 06, 2021",3138.38,3147.93,3197,3131.31,4.39M,-2.49%
"Jan 07, 2021",3162.16,3156.47,3207.23,3156.47,3.51M,0.76%
"Jan 08, 2021",3182.7,3180,3190.64,3142.2,3.54M,0.65%
"Jan 11, 2021",3114.21,3148.22,3156.07,3110,3.67M,-2.15%
"Jan 12, 2021",3120.83,3117.6,3141,3086.47,3.51M,0.21%
"Jan 13, 2021",3165.89,3126.19,3189.44,3123.02,3.32M,1.44%
"Jan 14, 2021",3127.47,3167.51,3177.91,3120.97,3.07M,-1.21%
"Jan 15, 2021",3104.25,3123.02,3142.54,3095.17,4.24M,-0.74%
"Jan 19, 2021",3120.76,3108.13,3145,3096.73,3.31M,0.53%
"Jan 20, 2021",3263.38,3181.99,3279.8,3175,5.31M,4.57%
"Jan 21, 2021",3306.99,3293,3348.55,3289.57,4.95M,1.34%
"Jan 22, 2021",3292.23,3304.31,3321.91,3283.16,2.82M,-0.45%
"Jan 25, 2021",3294,3326.07,3363,3247.9,3.75M,0.05%
"Jan 26, 2021",3326.13,3288,3337.89,3282.87,2.96M,0.98%
"Jan 27, 2021",3232.58,3342.12,3342.12,3208,4.66M,-2.81%
"Jan 28, 2021",3237.62,3243.5,3301.68,3230.72,3.15M,0.16%
"Jan 29, 2021",3206.2,3230,3236.99,3184.55,4.29M,-0.97%
"Feb 01, 2021",3342.88,3246.4,3350,3240.24,4.16M,4.26%
"Feb 02, 2021",3380,3381,3425.78,3366,7.10M,1.11%
"Feb 03, 2021",3312.53,3424.76,3432.02,3309.08,7.09M,-2.00%
"Feb 04, 2021",3331,3326.74,3342.27,3278.79,3.67M,0.56%
"Feb 05, 2021",3352.15,3319,3377,3302.71,3.62M,0.63%
"Feb 08, 2021",3322.94,3355,3362.3,3304,3.26M,-0.87%
"Feb 09, 2021",3305,3314.96,3337,3299.27,2.20M,-0.54%
"Feb 10, 2021",3286.58,3314.34,3316.51,3254,3.15M,-0.56%
"Feb 11, 2021",3262.13,3288.91,3289.8,3249.34,2.30M,-0.74%
"Feb 12, 2021",3277.71,3250,3280.25,3233.31,2.34M,0.48%
"Feb 16, 2021",3268.95,3260,3305.03,3254,2.57M,-0.27%
"Feb 17, 2021",3308.64,3261.43,3320.46,3261.02,3.30M,1.21%
"Feb 18, 2021",3328.23,3287.39,3337.23,3273.94,3.03M,0.59%
"Feb 19, 2021",3249.9,3328.23,3333.5,3245.75,4.31M,-2.35%
"Feb 22, 2021",3180.74,3210,3230,3173.04,3.52M,-2.13%
"Feb 23, 2021",3194.5,3127.79,3204.18,3095,4.68M,0.43%
"Feb 24, 2021",3159.53,3166.75,3171.23,3125.38,3.01M,-1.09%
"Feb 25, 2021",3057.16,3135.09,3174.96,3048.59,4.53M,-3.24%
"Feb 26, 2021",3092.93,3095.2,3122.44,3036.7,4.28M,1.17%
"Mar 01, 2021",3146.14,3127.62,3149.24,3098,2.73M,1.72%
"Mar 02, 2021",3094.53,3146.35,3163.06,3087.84,2.60M,-1.64%
"Mar 03, 2021",3005,3081.62,3102.04,2995,3.99M,-2.89%
"Mar 04, 2021",2977.57,3015.55,3057.71,2947,5.48M,-0.91%
"Mar 05, 2021",3000.46,3005,3009,2881,5.39M,0.77%
"Mar 08, 2021",2951.95,3015.16,3063.23,2951.95,4.19M,-1.62%
"Mar 09, 2021",3062.85,3019.88,3090.96,3008.11,4.03M,3.76%
"Mar 10, 2021",3057.64,3095.95,3115,3032,3.01M,-0.17%
"Mar 11, 2021",3113.59,3104.76,3130.78,3084.37,2.78M,1.83%
"Mar 12, 2021",3089.49,3075,3098.98,3045.5,2.42M,-0.77%
"Mar 15, 2021",3081.68,3071.63,3082.12,3033.69,2.92M,-0.25%
"Mar 16, 2021",3091.86,3097,3128.44,3077.15,2.54M,0.33%
"Mar 17, 2021",3135.73,3075,3172.37,3071,3.12M,1.42%
"Mar 18, 2021",3027.99,3099.06,3115.77,3027.32,3.66M,-3.44%
"Mar 19, 2021",3074.96,3029.23,3077.28,3016.63,4.63M,1.55%
"Mar 22, 2021",3110.87,3061.65,3126.26,3061.65,2.90M,1.17%
"Mar 23, 2021",3137.5,3127,3181.2,3122.81,3.82M,0.86%
"Mar 24, 2021",3087.07,3149,3160.31,3085.86,2.96M,-1.61%
"Mar 25, 2021",3046.26,3068.24,3108.09,3039.1,3.56M,-1.32%
"Mar 26, 2021",3052.03,3044.06,3056.66,2996,3.31M,0.19%
"Mar 29, 2021",3075.73,3053.29,3090.28,3028.71,2.75M,0.78%
"Mar 30, 2021",3055.29,3068.99,3069.66,3034.7,2.34M,-0.66%
"Mar 31, 2021",3094.08,3067.57,3118.94,3065.82,3.09M,1.27%
"Apr 01, 2021",3161,3117.94,3162.44,3115.55,2.94M,2.16%
"Apr 05, 2021",3226.73,3173,3235.39,3161.37,3.33M,2.08%
"Apr 06, 2021",3223.82,3222.72,3247.11,3217.82,2.54M,-0.09%
"Apr 07, 2021",3279.39,3233.08,3303.44,3223.76,3.35M,1.72%
"Apr 08, 2021",3299.3,3310.9,3324.5,3292,2.81M,0.61%
"Apr 09, 2021",3372.2,3301.63,3372.2,3290.02,4.34M,2.21%
